,t,vdz_subsurfstor,overland_flow,surf_stor,vdz_et,dom_tot,bndy_flux,exp_wb,dom_tot_chg,diff,pc_diff,prcp_v
74,74,3148391.443482961,-26.962312336055994,73517.90083124665,-16.233838292688873,3221909.344314208,-43.19615062874487,3221822.9520129706,-43.19615060836077,2.0384099741477257e-08,6.326883893089602e-13,0.0
75,75,3148226.845995465,-27.03863086965271,73639.30216813476,-15.730097840528295,3221866.1481635994,-42.76872871018101,3221780.6107061976,-42.76872869161889,1.856211895301385e-08,5.761447223107203e-13,0.0
76,76,3148062.604974083,-27.11603691382,73760.77446082467,-15.022611229382008,3221823.379434908,-42.138648143202005,3221739.1021386907,-42.13864807412028,6.908172167641169e-08,2.1442369939438327e-12,0.0
77,77,3147898.8116988437,-27.194504467540607,73882.4290879902,-14.355271568721252,3221781.2407868337,-41.54977603626186,3221698.1412358354,-41.549774962011725,1.0742501359572998e-06,3.3344220621030005e-11,0.0
78,78,3147735.450176412,-27.27401061939223,74004.24083545977,-13.722342940489169,3221739.6910118717,-40.9963535598814,3221657.6982342387,-40.99642407335341,-7.051347201070257e-05,2.1887325909686296e-09,0.0
79,79,3147572.5005455674,-27.35457794142272,74126.19404223094,-12.877972689028466,3221698.6945877983,-40.232550630451186,3221618.2294397117,-40.23259745631367,-4.6825862483501624e-05,1.4534888726292484e-09,0.0
80,80,3147410.053736551,-27.436191974773728,74248.40825379065,-12.03816692513317,3221658.461990342,-39.474358899906896,3221579.51324075,-39.47439069207758,-3.179217068094431e-05,9.86850411429484e-10,0.0
81,81,3147248.10402943,-27.518828575067424,74370.88357022007,-11.247553283470442,3221618.98759965,-38.76638185853787,3221541.45481467,-38.766403121408075,-2.1262870205873696e-05,6.600216233162492e-10,0.0
82,82,3147086.62580029,-27.602362306839307,74493.59539623848,-11.095993883265495,3221580.2211965285,-38.6983561901048,3221502.824469437,-38.698370901402086,-1.471129728258802e-05,4.5665945628996573e-10,0.0
83,83,3146925.304734545,-27.686776007288287,74616.21809108247,-10.945275525341128,3221541.522825627,-38.63205153262942,3221464.258714664,-38.63205943070352,-7.898074102286046e-06,2.4517031598038925e-10,0.0
84,84,3146764.142825716,-27.772048465993592,74738.74794048008,-10.82979666670266,3221502.8907661964,-38.601845132696255,3221425.687073413,-38.60184765094891,-2.5182526570688424e-06,7.817199282832484e-11,0.0
85,85,3146603.1191697777,-27.858062222688137,74861.16974876757,-11.836210776632766,3221464.2889185455,-39.6942729993209,3221384.9003791194,-39.69426642684266,6.57247824165097e-06,2.0402648068777706e-10,0.0
86,86,3146441.4308281983,-27.944697746504367,74983.1638239203,-13.443287446754827,3221424.5946521186,-41.3879851932592,3221341.8186987415,-41.387968183960766,1.7009298431958086e-05,5.28019048870417e-10,0.0
87,87,3146278.815437205,-28.031936415142866,75104.39124672937,-14.771643483172353,3221383.2066839347,-42.80357989831522,3221297.599541961,-42.803562075365335,1.7822949885726302e-05,5.532847970414333e-10,0.0
88,88,3146115.5555231487,-28.119819782703686,75224.84759871075,-15.44322371817368,3221340.4031218593,-43.56304350087737,3221253.277051162,-43.56302719656378,1.630431358989881e-05,5.061481413477769e-10,0.0
89,89,3145952.117656217,-28.208400996542416,75344.72243844568,-15.737304773390989,3221296.8400946627,-43.945705769933404,3221208.9486992983,-43.94568959437311,1.6175560297426728e-05,5.021580578918454e-10,0.0
90,90,3145788.667509028,-28.29773123586145,75464.22689603995,-15.827361299087473,3221252.8944050684,-44.12509253494892,3221164.6442352342,-44.12507729930803,1.523564088756757e-05,4.729854748292383e-10,0.0
91,91,3145625.2108884086,-28.38799085397796,75583.55843936035,-14.808990565122098,3221208.769327769,-43.196981419100055,3221122.3753833594,-43.196962990798056,1.8428301999051655e-05,5.721080993347365e-10,0.0
92,92,3145462.2723143874,-28.479225182679173,75703.3000503911,-13.482436705201948,3221165.5723647783,-41.96166188788112,3221081.6490601967,-41.96164269372821,1.9194152912405116e-05,5.958915359381009e-10,0.0
